parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
35701:001:1000,8.9326,attribute:mets,reported_m2,570.380491,6285.380416,5.0,comparable,
35701:001:1012,0.1563,attribute:mets,reported_m2,570.380491,364826.737684,5.0,comparable,
35701:001:1013,9.5394,attribute:mets,reported_m2,570.380491,5879.207193,5.0,comparable,
35701:001:1020,9.9833,attribute:mets,reported_m2,570.380491,5613.346198,5.0,comparable,
35701:001:1032,9.9807,attribute:mets,reported_m2,570.380491,5614.834541,5.0,comparable,
35701:001:1053,8.1161,attribute:mets,reported_m2,570.380491,6927.765688,5.0,comparable,
35701:001:1062,22297.0,attribute:haritav,reported_ha,570.380491,-97.441896,5.0,comparable,
35701:001:1063,118134.0,attribute:haritav,reported_ha,570.380491,-99.517175,5.0,comparable,
35701:001:1064,5.6597,attribute:mets,reported_m2,570.380491,9977.928,5.0,comparable,
35701:001:1082,15.2743,attribute:mets,reported_m2,570.380491,3634.249628,5.0,comparable,
35701:001:1110,159.0,attribute:haritav,reported_ha,570.380491,258.729869,5.0,comparable,
35701:001:1120,1.0325,attribute:mets,reported_m2,570.380491,55142.662567,5.0,comparable,
35701:001:1131,2.3264,attribute:mets,reported_m2,570.380491,24417.730872,5.0,comparable,
35701:001:1140,1.3146,attribute:mets,reported_m2,570.380491,43288.140195,5.0,comparable,
35701:001:1160,6.4849,attribute:mets,reported_m2,570.380491,8695.51714,5.0,comparable,
35701:001:1170,0.9312,attribute:mets,reported_m2,570.380491,61152.200494,5.0,comparable,
35701:001:1190,1.9088,attribute:mets,reported_m2,570.380491,29781.626729,5.0,comparable,
35701:001:1200,9.7329,attribute:mets,reported_m2,570.380491,5760.334443,5.0,comparable,
35701:001:1220,9.4449,attribute:mets,reported_m2,570.380491,5939.031551,5.0,comparable,
35701:001:1230,2.4484,attribute:mets,reported_m2,570.380491,23196.050114,5.0,comparable,
35701:001:1240,15947.0,attribute:haritav,reported_ha,570.380491,-96.423274,5.0,comparable,
35701:001:1250,10.952,attribute:mets,reported_m2,570.380491,5108.003022,5.0,comparable,
35701:002:0005,0.034,attribute:mets,reported_m2,570.380491,1677489.679412,5.0,comparable,
35701:002:0006,676857.0,attribute:haritav,reported_ha,570.380491,-99.915731,5.0,comparable,
35701:002:0007,11.8425,attribute:mets,reported_m2,570.380491,4716.385822,5.0,comparable,
35701:002:0010,0.1677,attribute:mets,reported_m2,570.380491,340019.553369,5.0,comparable,
35701:002:0014,6.0454,attribute:mets,reported_m2,570.380491,9334.950392,5.0,comparable,
35701:002:0016,1019.0,attribute:haritav,reported_ha,570.380491,-44.025467,5.0,comparable,
35701:002:0018,0.024059,geometry,geodesic_wgs84_pyproj,570.380491,2370657.267551,5.0,comparable,
35701:002:0019,10443.0,attribute:haritav,reported_ha,570.380491,-94.538155,5.0,comparable,
35701:002:0021,178.0,attribute:haritav,reported_ha,570.380491,220.438478,5.0,comparable,
35701:002:0022,0.5867,attribute:mets,reported_m2,570.380491,97118.423555,5.0,comparable,
35701:002:0035,7.1837,attribute:mets,reported_m2,570.380491,7839.926375,5.0,comparable,
35701:002:0036,0.2985,attribute:mets,reported_m2,570.380491,190982.241541,5.0,comparable,
35701:002:0039,7.9741,attribute:mets,reported_m2,570.380491,7052.913696,5.0,comparable,
35701:002:0041,0.1195,attribute:mets,reported_m2,570.380491,477205.850209,5.0,comparable,
35701:002:0050,0.100592,geometry,geodesic_wgs84_pyproj,570.380491,566923.710633,5.0,comparable,
35701:002:0053,1.0694,attribute:mets,reported_m2,570.380491,53236.49626,5.0,comparable,
35701:002:0055,32.8128,attribute:mets,reported_m2,570.380491,1638.286556,5.0,comparable,
35701:002:0056,0.902,attribute:mets,reported_m2,570.380491,63135.087694,5.0,comparable,
35701:002:0057,19.0664,attribute:mets,reported_m2,570.380491,2891.547912,5.0,comparable,
35701:002:0060,12.9382,attribute:mets,reported_m2,570.380491,4308.499567,5.0,comparable,
35701:002:0064,15.7124,attribute:mets,reported_m2,570.380491,3530.129649,5.0,comparable,
35701:002:0065,0.1092,attribute:mets,reported_m2,570.380491,522226.45696,5.0,comparable,
35701:002:0067,0.2256,attribute:mets,reported_m2,570.380491,252728.231826,5.0,comparable,
35701:002:0172,18.2341,attribute:mets,reported_m2,570.380491,3028.097855,5.0,comparable,
35701:002:0240,8.6937,attribute:mets,reported_m2,570.380491,6460.848557,5.0,comparable,
35701:002:0250,2702.0,attribute:haritav,reported_ha,570.380491,-78.890433,5.0,comparable,
35701:002:0300,2584.0,attribute:haritav,reported_ha,570.380491,-77.926452,5.0,comparable,
35701:002:0310,0.301,attribute:mets,reported_m2,570.380491,189395.179734,5.0,comparable,
35701:002:0320,0.6259,attribute:mets,reported_m2,570.380491,91029.651861,5.0,comparable,
35701:002:0370,14.0877,attribute:mets,reported_m2,570.380491,3948.783627,5.0,comparable,
35701:002:0380,10.149,attribute:mets,reported_m2,570.380491,5520.065928,5.0,comparable,
35701:002:0400,0.358475,geometry,geodesic_wgs84_pyproj,570.380491,159013.045819,5.0,comparable,
35701:002:0420,0.1255,attribute:mets,reported_m2,570.380491,454386.447012,5.0,comparable,
35701:002:0430,0.1335,attribute:mets,reported_m2,570.380491,427151.30412,5.0,comparable,
35701:002:0440,0.16948,geometry,geodesic_wgs84_pyproj,570.380491,336447.374911,5.0,comparable,
35701:002:0450,0.0536,attribute:mets,reported_m2,570.380491,1064042.70709,5.0,comparable,
35701:002:0460,3432.0,attribute:haritav,reported_ha,570.380491,-83.380522,5.0,comparable,
35701:002:0510,0.0041,attribute:mets,reported_m2,570.380491,13911619.292683,5.0,comparable,
35701:002:0521,30316.0,attribute:haritav,reported_ha,570.380491,-98.11855,5.0,comparable,
35701:002:0541,1.7151,attribute:mets,reported_m2,570.380491,33156.398519,5.0,comparable,
35701:002:0543,36899.0,attribute:haritav,reported_ha,570.380491,-98.454212,5.0,comparable,
35701:002:0551,0.7741,attribute:mets,reported_m2,570.380491,73583.050123,5.0,comparable,
35701:002:0552,20091.0,attribute:haritav,reported_ha,570.380491,-97.161015,5.0,comparable,
35701:002:0553,9.5952,attribute:mets,reported_m2,570.380491,5844.435666,5.0,comparable,
35701:002:0560,3.196,attribute:mets,reported_m2,570.380491,17746.698717,5.0,comparable,
35701:002:0580,1.4559,attribute:mets,reported_m2,570.380491,39077.175012,5.0,comparable,
35701:002:0590,0.9054,attribute:mets,reported_m2,570.380491,62897.624365,5.0,comparable,
35701:002:0600,1.1277,attribute:mets,reported_m2,570.380491,50479.098253,5.0,comparable,
35701:002:0611,1.6395,attribute:mets,reported_m2,570.380491,34689.90491,5.0,comparable,
35701:002:0612,109641.0,attribute:haritav,reported_ha,570.380491,-99.479774,5.0,comparable,
35701:002:0620,3.9338,attribute:mets,reported_m2,570.380491,14399.478647,5.0,comparable,
35701:002:0640,0.249027,geometry,geodesic_wgs84_pyproj,570.380491,228943.634224,5.0,comparable,
35701:002:0670,0.0482,attribute:mets,reported_m2,570.380491,1183262.014523,5.0,comparable,
35701:002:0680,3042.0,attribute:haritav,reported_ha,570.380491,-81.249819,5.0,comparable,
35701:002:0690,0.754,attribute:mets,reported_m2,570.380491,75547.279973,5.0,comparable,
35701:002:0700,0.0766,attribute:mets,reported_m2,570.380491,744522.050914,5.0,comparable,
35701:002:0710,0.1066,attribute:mets,reported_m2,570.380491,534966.126642,5.0,comparable,
35701:002:0720,0.0395,attribute:mets,reported_m2,570.380491,1443901.243038,5.0,comparable,
35701:002:0730,0.0169,attribute:mets,reported_m2,570.380491,3374932.491124,5.0,comparable,
35701:002:0740,0.1882,attribute:mets,reported_m2,570.380491,302971.461743,5.0,comparable,
35701:002:0750,613.0,attribute:haritav,reported_ha,570.380491,-6.952612,5.0,comparable,
35701:002:0761,0.329,attribute:mets,reported_m2,570.380491,173267.930395,5.0,comparable,
35701:002:0770,1.1402,attribute:mets,reported_m2,570.380491,49924.600158,5.0,comparable,
35701:002:0780,0.0072,attribute:mets,reported_m2,570.380491,7921851.263889,5.0,comparable,
35701:002:0790,0.176559,geometry,geodesic_wgs84_pyproj,570.380491,322953.761632,5.0,comparable,
35701:002:0800,1.2256,attribute:mets,reported_m2,570.380491,46438.878182,5.0,comparable,
35701:002:0810,109.0,attribute:haritav,reported_ha,570.380491,423.284854,5.0,comparable,
35701:002:0820,0.168646,geometry,geodesic_wgs84_pyproj,570.380491,338111.692539,5.0,comparable,
35701:002:0830,76.0,attribute:haritav,reported_ha,570.380491,650.500646,5.0,comparable,
35701:002:0840,0.0039,attribute:mets,reported_m2,570.380491,14625040.794872,5.0,comparable,
35701:002:0850,0.0683,attribute:mets,reported_m2,570.380491,835010.528551,5.0,comparable,
35701:002:0870,0.182651,geometry,geodesic_wgs84_pyproj,570.380491,312178.876655,5.0,comparable,
35701:002:0890,0.5758,attribute:mets,reported_m2,570.380491,98958.78621,5.0,comparable,
35701:002:0920,0.1396,attribute:mets,reported_m2,570.380491,408482.01361,5.0,comparable,
35701:002:0930,0.0627,attribute:mets,reported_m2,570.380491,909597.752791,5.0,comparable,
35701:002:0941,5.3486,attribute:mets,reported_m2,570.380491,10564.108197,5.0,comparable,
35701:002:0950,20172.0,attribute:haritav,reported_ha,570.380491,-97.172415,5.0,comparable,
35701:002:0971,8207.0,attribute:haritav,reported_ha,570.380491,-93.050073,5.0,comparable,
35701:002:0972,0.011892,geometry,geodesic_wgs84_pyproj,570.380491,4796237.79852,5.0,comparable,
35701:002:0981,0.1056,attribute:mets,reported_m2,570.380491,540033.04072,5.0,comparable,
35701:002:0982,15.0352,attribute:mets,reported_m2,570.380491,3693.634212,5.0,comparable,
35701:002:0983,52490.0,attribute:haritav,reported_ha,570.380491,-98.913354,5.0,comparable,
35701:002:0990,15.2415,attribute:mets,reported_m2,570.380491,3642.285805,5.0,comparable,
35701:002:1000,53.3073,attribute:mets,reported_m2,570.380491,969.985707,5.0,comparable,
35701:002:1010,1.019,attribute:mets,reported_m2,570.380491,55874.532974,5.0,comparable,
35701:002:1020,4.5875,attribute:mets,reported_m2,570.380491,12333.362202,5.0,comparable,
35701:002:1030,1.0366,attribute:mets,reported_m2,570.380491,54924.164673,5.0,comparable,
35701:002:1040,0.0112,attribute:mets,reported_m2,570.380491,5092582.955357,5.0,comparable,
35701:002:1052,1.8925,attribute:mets,reported_m2,570.380491,30038.995561,5.0,comparable,
35701:002:1110,0.1861,attribute:mets,reported_m2,570.380491,306391.397636,5.0,comparable,
35701:002:1120,0.127,attribute:mets,reported_m2,570.380491,449018.49685,5.0,comparable,
35701:002:1130,0.0455,attribute:mets,reported_m2,570.380491,1253483.496703,5.0,comparable,
35701:002:1140,0.107,attribute:mets,reported_m2,570.380491,532965.879439,5.0,comparable,
35701:002:1150,13.3347,attribute:mets,reported_m2,570.380491,4177.415247,5.0,comparable,
35701:002:1192,1.5452,attribute:mets,reported_m2,570.380491,36813.052744,5.0,comparable,
35701:002:1220,0.392537,geometry,geodesic_wgs84_pyproj,570.380491,145206.172667,5.0,comparable,
35701:002:1230,139.0,attribute:haritav,reported_ha,570.380491,310.345677,5.0,comparable,
35701:002:1280,15.1545,attribute:mets,reported_m2,570.380491,3663.769778,5.0,comparable,
35701:002:1370,0.0365,attribute:mets,reported_m2,570.380491,1562586.276712,5.0,comparable,
35701:002:1390,5656.0,attribute:haritav,reported_ha,570.380491,-89.915479,5.0,comparable,
35701:002:1440,47.7426,attribute:mets,reported_m2,570.380491,1094.699264,5.0,comparable,
35701:002:1452,0.35605,geometry,geodesic_wgs84_pyproj,570.380491,160096.739503,5.0,comparable,
35701:002:1482,0.951391,geometry,geodesic_wgs84_pyproj,570.380491,59852.268941,5.0,comparable,
35701:002:1511,2.1187,attribute:mets,reported_m2,570.380491,26821.248454,5.0,comparable,
35701:002:1512,2.9328,attribute:mets,reported_m2,570.380491,19348.325525,5.0,comparable,
35701:002:1531,0.0116,attribute:mets,reported_m2,570.380491,4916973.198276,5.0,comparable,
35701:002:1532,11.1028,attribute:mets,reported_m2,570.380491,5037.267095,5.0,comparable,
35701:002:1560,7.3638,attribute:mets,reported_m2,570.380491,7645.735775,5.0,comparable,
35701:002:1570,11.5275,attribute:mets,reported_m2,570.380491,4847.998187,5.0,comparable,
35701:002:1631,927.0,attribute:haritav,reported_ha,570.380491,-38.470281,5.0,comparable,
35701:002:1641,0.0767,attribute:mets,reported_m2,570.380491,743551.226858,5.0,comparable,
35701:002:1650,0.2084,attribute:mets,reported_m2,570.380491,273595.053263,5.0,comparable,
35701:002:1670,9.0335,attribute:mets,reported_m2,570.380491,6214.058682,5.0,comparable,
35701:002:1680,10.2937,attribute:mets,reported_m2,570.380491,5441.063864,5.0,comparable,
35701:002:1690,7.4852,attribute:mets,reported_m2,570.380491,7520.110231,5.0,comparable,
35701:002:1700,0.4564,attribute:mets,reported_m2,570.380491,124873.814855,5.0,comparable,
35701:002:1710,0.0582,attribute:mets,reported_m2,570.380491,979935.207904,5.0,comparable,
35701:002:1730,0.036732,geometry,geodesic_wgs84_pyproj,570.380491,1552716.320919,5.0,comparable,
35701:002:1741,2.7935,attribute:mets,reported_m2,570.380491,20318.131054,5.0,comparable,
35701:002:1750,0.025812,geometry,geodesic_wgs84_pyproj,570.380491,2209649.306524,5.0,comparable,
35701:002:1760,106.0,attribute:haritav,reported_ha,570.380491,438.094803,5.0,comparable,
35701:002:1770,0.0043,attribute:mets,reported_m2,570.380491,13264562.581395,5.0,comparable,
35701:002:1790,1.9602,attribute:mets,reported_m2,570.380491,28998.076268,5.0,comparable,
35701:002:1800,3.136,attribute:mets,reported_m2,570.380491,18088.153412,5.0,comparable,
35701:002:1820,40.0,attribute:haritav,reported_ha,570.380491,1325.951227,5.0,comparable,
35701:002:1830,0.016,attribute:mets,reported_m2,570.380491,3564778.06875,5.0,comparable,
35701:002:1840,17270.0,attribute:haritav,reported_ha,570.380491,-96.697276,5.0,comparable,
35701:002:1850,26.5289,attribute:mets,reported_m2,570.380491,2050.034457,5.0,comparable,
35701:002:1860,81838.0,attribute:haritav,reported_ha,570.380491,-99.303037,5.0,comparable,
35701:003:0022,0.0713,attribute:mets,reported_m2,570.380491,799872.638149,5.0,comparable,
35701:003:0039,0.194546,geometry,geodesic_wgs84_pyproj,570.380491,293085.411676,5.0,comparable,
35701:003:0052,35.1711,attribute:mets,reported_m2,570.380491,1521.7306,5.0,comparable,
35701:003:0053,0.4508,attribute:mets,reported_m2,570.380491,126426.284605,5.0,comparable,
35701:003:0065,10.7916,attribute:mets,reported_m2,570.380491,5185.411718,5.0,comparable,
35701:003:0072,0.1955,attribute:mets,reported_m2,570.380491,291654.726854,5.0,comparable,
35701:003:0088,2.975,attribute:mets,reported_m2,570.380491,19072.453479,5.0,comparable,
35701:003:0093,28.559,attribute:mets,reported_m2,570.380491,1897.200501,5.0,comparable,
35701:003:0130,14.3858,attribute:mets,reported_m2,570.380491,3864.88545,5.0,comparable,
35701:003:0180,5.6804,attribute:mets,reported_m2,570.380491,9941.202926,5.0,comparable,
35701:003:0200,13.7527,attribute:mets,reported_m2,570.380491,4047.407353,5.0,comparable,
35701:003:0220,28.708,attribute:mets,reported_m2,570.380491,1886.834649,5.0,comparable,
35701:003:0270,9.8132,attribute:mets,reported_m2,570.380491,5712.380172,5.0,comparable,
35701:003:0273,0.0221,attribute:mets,reported_m2,570.380491,2580807.199095,5.0,comparable,
35701:003:0274,82.1704,attribute:mets,reported_m2,570.380491,594.143501,5.0,comparable,
35701:003:0280,15.8588,attribute:mets,reported_m2,570.380491,3496.618225,5.0,comparable,
35701:003:0288,3.8301,attribute:mets,reported_m2,570.380491,14792.052192,5.0,comparable,
35701:003:0297,6.3034,attribute:mets,reported_m2,570.380491,8948.775121,5.0,comparable,
35701:003:0304,0.0707,attribute:mets,reported_m2,570.380491,806661.656294,5.0,comparable,
35701:003:0305,0.0531,attribute:mets,reported_m2,570.380491,1074062.883239,5.0,comparable,
35701:003:0310,11.406,attribute:mets,reported_m2,570.380491,4900.70569,5.0,comparable,
35701:003:0340,10.1951,attribute:mets,reported_m2,570.380491,5494.653226,5.0,comparable,
35701:003:0440,22.4009,attribute:mets,reported_m2,570.380491,2446.239173,5.0,comparable,
35701:003:0452,18.0033,attribute:mets,reported_m2,570.380491,3068.199669,5.0,comparable,
35701:003:0453,9.7319,attribute:mets,reported_m2,570.380491,5760.936621,5.0,comparable,
35701:003:0541,1.4399,attribute:mets,reported_m2,570.380491,39512.507188,5.0,comparable,
35701:003:0543,6.6441,attribute:mets,reported_m2,570.380491,8484.766801,5.0,comparable,
35701:003:0544,3.105,attribute:mets,reported_m2,570.380491,18269.742061,5.0,comparable,
35701:003:0545,8.4616,attribute:mets,reported_m2,570.380491,6640.811324,5.0,comparable,
35701:003:0700,4.7632,attribute:mets,reported_m2,570.380491,11874.733184,5.0,comparable,
35701:003:0850,38.384,attribute:mets,reported_m2,570.380491,1385.985022,5.0,comparable,
35701:003:0900,0.9435,attribute:mets,reported_m2,570.380491,60353.682141,5.0,comparable,
35701:003:0940,12.8435,attribute:mets,reported_m2,570.380491,4341.005108,5.0,comparable,
35701:003:0951,12.6608,attribute:mets,reported_m2,570.380491,4405.090445,5.0,comparable,
35701:003:0952,5.2177,attribute:mets,reported_m2,570.380491,10831.645955,5.0,comparable,
35701:003:0970,41071.0,attribute:haritav,reported_ha,570.380491,-98.611233,5.0,comparable,
35701:003:1000,5.4828,attribute:mets,reported_m2,570.380491,10303.087674,5.0,comparable,
35701:003:1010,17.8166,attribute:mets,reported_m2,570.380491,3101.399206,5.0,comparable,
35701:003:1100,3.8376,attribute:mets,reported_m2,570.380491,14762.947962,5.0,comparable,
35701:003:1130,0.0971,attribute:mets,reported_m2,570.380491,587315.54171,5.0,comparable,
35701:003:1211,7.7276,attribute:mets,reported_m2,570.380491,7281.081979,5.0,comparable,
35701:003:1212,3.8207,attribute:mets,reported_m2,570.380491,14828.690842,5.0,comparable,
35701:003:1214,1.3994,attribute:mets,reported_m2,570.380491,40658.931756,5.0,comparable,
35701:003:1600,0.5743,attribute:mets,reported_m2,570.380491,99217.51541,5.0,comparable,
35701:003:1620,2.2667,attribute:mets,reported_m2,570.380491,25063.47514,5.0,comparable,
35701:003:1681,21.6408,attribute:mets,reported_m2,570.380491,2535.67193,5.0,comparable,
35701:003:1691,3.8752,attribute:mets,reported_m2,570.380491,14618.736865,5.0,comparable,
35701:003:1692,15.0734,attribute:mets,reported_m2,570.380491,3684.020135,5.0,comparable,
35701:003:2090,0.0214,attribute:mets,reported_m2,570.380491,2665229.397196,5.0,comparable,
35701:003:2141,0.6107,attribute:mets,reported_m2,570.380491,93297.820698,5.0,comparable,
35701:003:2142,1.9267,attribute:mets,reported_m2,570.380491,29504.011574,5.0,comparable,
35701:003:2143,7.8645,attribute:mets,reported_m2,570.380491,7152.596999,5.0,comparable,
35701:003:2230,0.3655,attribute:mets,reported_m2,570.380491,155954.853899,5.0,comparable,
35701:003:2260,0.318952,geometry,geodesic_wgs84_pyproj,570.380491,178729.57028,5.0,comparable,
35701:003:2292,24.992,attribute:mets,reported_m2,570.380491,2182.252285,5.0,comparable,
35701:003:2332,14.4052,attribute:mets,reported_m2,570.380491,3859.545796,5.0,comparable,
35701:003:2333,5.8739,attribute:mets,reported_m2,570.380491,9610.422224,5.0,comparable,
35701:003:2340,10.4429,attribute:mets,reported_m2,570.380491,5361.897471,5.0,comparable,
35701:003:2510,0.6883,attribute:mets,reported_m2,570.380491,82768.006828,5.0,comparable,
35701:003:2520,8.014,attribute:mets,reported_m2,570.380491,7017.300861,5.0,comparable,
35701:003:2530,8.1907,attribute:mets,reported_m2,570.380491,6863.757567,5.0,comparable,
35701:003:2570,8.871,attribute:mets,reported_m2,570.380491,6329.720336,5.0,comparable,
35701:003:2691,0.1799,attribute:mets,reported_m2,570.380491,316954.191773,5.0,comparable,
53701:003:0021,10.5833,attribute:mets,reported_m2,570.380491,5289.438937,5.0,comparable,
61501:001:0027,1729.0,attribute:haritav,reported_ha,570.380491,-67.010961,5.0,comparable,
61501:001:0028,4545.0,attribute:haritav,reported_ha,570.380491,-87.450374,5.0,comparable,
61501:001:0032,0.3901,attribute:mets,reported_m2,570.380491,146113.917201,5.0,comparable,
61501:001:0033,68.0,attribute:haritav,reported_ha,570.380491,738.79484,5.0,comparable,
61501:001:0063,0.0748,attribute:mets,reported_m2,570.380491,762440.763369,5.0,comparable,
61501:001:0064,8.7525,attribute:mets,reported_m2,570.380491,6416.772248,5.0,comparable,
61501:001:0079,1.9148,attribute:mets,reported_m2,570.380491,29687.993054,5.0,comparable,
61501:001:0080,0.6461,attribute:mets,reported_m2,570.380491,88180.527937,5.0,comparable,
61501:001:0122,1.1295,attribute:mets,reported_m2,570.380491,50398.494112,5.0,comparable,
61501:001:0158,5.5519,attribute:mets,reported_m2,570.380491,10173.608873,5.0,comparable,
61501:001:0159,12.5643,attribute:mets,reported_m2,570.380491,4439.691754,5.0,comparable,
61501:001:0209,12187.0,attribute:haritav,reported_ha,570.380491,-95.319763,5.0,comparable,
61501:001:0216,720.0,attribute:haritav,reported_ha,570.380491,-20.780487,5.0,comparable,
61501:001:0237,11812.0,attribute:haritav,reported_ha,570.380491,-95.171178,5.0,comparable,
61501:001:0254,9.7092,attribute:mets,reported_m2,570.380491,5774.639424,5.0,comparable,
61501:001:0316,0.083,attribute:mets,reported_m2,570.380491,687105.410843,5.0,comparable,
61501:001:0333,33299.0,attribute:haritav,reported_ha,570.380491,-98.287094,5.0,comparable,
61501:001:0347,0.0085,attribute:mets,reported_m2,570.380491,6710258.717647,5.0,comparable,
61501:001:0348,1.426543,geometry,geodesic_wgs84_pyproj,570.380491,39883.406809,5.0,comparable,
61501:001:0349,1.489947,geometry,geodesic_wgs84_pyproj,570.380491,38181.931572,5.0,comparable,
61501:001:0350,1.772354,geometry,geodesic_wgs84_pyproj,570.380491,32082.086141,5.0,comparable,
61501:001:0351,1.346378,geometry,geodesic_wgs84_pyproj,570.380491,42264.067966,5.0,comparable,
61501:001:0352,2.172,geometry,geodesic_wgs84_pyproj,570.380491,26160.611924,5.0,comparable,
61501:001:0386,0.1318,attribute:mets,reported_m2,570.380491,432662.132777,5.0,comparable,
61501:001:0406,0.0039,attribute:mets,reported_m2,570.380491,14625040.794872,5.0,comparable,
61501:001:0461,0.506942,geometry,geodesic_wgs84_pyproj,570.380491,112413.954456,5.0,comparable,
61501:001:0462,5762.0,attribute:haritav,reported_ha,570.380491,-90.100998,5.0,comparable,
61501:001:0511,0.1483,attribute:mets,reported_m2,570.380491,384512.603506,5.0,comparable,
61501:001:0533,2744.0,attribute:haritav,reported_ha,570.380491,-79.213539,5.0,comparable,
61501:001:0557,151.0,attribute:haritav,reported_ha,570.380491,277.735425,5.0,comparable,
61501:001:0561,0.0067,attribute:mets,reported_m2,570.380491,8513041.656716,5.0,comparable,
61501:001:0563,0.0075,attribute:mets,reported_m2,570.380491,7604973.213333,5.0,comparable,
61501:001:0572,84.0,attribute:haritav,reported_ha,570.380491,579.024394,5.0,comparable,
61501:001:0577,55.0,attribute:haritav,reported_ha,570.380491,937.055438,5.0,comparable,
61501:001:0588,0.095902,geometry,geodesic_wgs84_pyproj,570.380491,594653.488978,5.0,comparable,
61501:001:0590,890.0,attribute:haritav,reported_ha,570.380491,-35.912304,5.0,comparable,
61501:001:0611,2643.0,attribute:haritav,reported_ha,570.380491,-78.419202,5.0,comparable,
61501:001:0623,328.0,attribute:haritav,reported_ha,570.380491,73.896491,5.0,comparable,
61501:001:0690,244.0,attribute:haritav,reported_ha,570.380491,133.762496,5.0,comparable,
61501:001:0717,0.0017,attribute:mets,reported_m2,570.380491,33551693.588235,5.0,comparable,
61501:001:0846,3.2271,attribute:mets,reported_m2,570.380491,17574.707663,5.0,comparable,
61501:001:0847,0.5572,attribute:mets,reported_m2,570.380491,102265.48654,5.0,comparable,
61501:001:0866,17.8101,attribute:mets,reported_m2,570.380491,3102.567594,5.0,comparable,
61501:001:0867,2.5176,attribute:mets,reported_m2,570.380491,22555.723348,5.0,comparable,
61501:001:0899,0.521945,geometry,geodesic_wgs84_pyproj,570.380491,109179.807451,5.0,comparable,
61501:001:0900,0.17393,geometry,geodesic_wgs84_pyproj,570.380491,327836.808486,5.0,comparable,
61501:001:0922,4.3144,attribute:mets,reported_m2,570.380491,13120.389649,5.0,comparable,
61501:001:0923,5.4375,attribute:mets,reported_m2,570.380491,10389.756156,5.0,comparable,
61501:001:0989,0.4336,attribute:mets,reported_m2,570.380491,131445.31619,5.0,comparable,
61501:001:0990,1.6348,attribute:mets,reported_m2,570.380491,34789.924823,5.0,comparable,
61501:001:1004,4.4213,attribute:mets,reported_m2,570.380491,12800.74166,5.0,comparable,
61501:001:1005,3569.0,attribute:haritav,reported_ha,570.380491,-84.018479,5.0,comparable,
61501:001:1042,0.1074,attribute:mets,reported_m2,570.380491,530980.531657,5.0,comparable,
61501:001:1043,12.1918,attribute:mets,reported_m2,570.380491,4578.394421,5.0,comparable,
61501:001:1044,0.0185,attribute:mets,reported_m2,570.380491,3083037.789189,5.0,comparable,
61501:001:1050,0.0102,attribute:mets,reported_m2,570.380491,5591865.598039,5.0,comparable,
61501:001:1051,15.3786,attribute:mets,reported_m2,570.380491,3608.923381,5.0,comparable,
61501:001:1060,94169.0,attribute:haritav,reported_ha,570.380491,-99.394301,5.0,comparable,
61501:001:1061,157.0,attribute:haritav,reported_ha,570.380491,263.299676,5.0,comparable,
61501:001:1062,0.2241,attribute:mets,reported_m2,570.380491,254420.522535,5.0,comparable,
61501:001:1063,489.0,attribute:haritav,reported_ha,570.380491,16.642227,5.0,comparable,
61501:001:1066,0.0548,attribute:mets,reported_m2,570.380491,1040740.312044,5.0,comparable,
61501:001:1067,7.8118,attribute:mets,reported_m2,570.380491,7201.524501,5.0,comparable,
61501:001:1072,97823.0,attribute:haritav,reported_ha,570.380491,-99.416926,5.0,comparable,
61501:001:1073,195.0,attribute:haritav,reported_ha,570.380491,192.502816,5.0,comparable,
61501:001:1078,0.1465,attribute:mets,reported_m2,570.380491,389238.219113,5.0,comparable,
61501:001:1079,0.0072,attribute:mets,reported_m2,570.380491,7921851.263889,5.0,comparable,
61501:001:1080,0.574,attribute:mets,reported_m2,570.380491,99269.423519,5.0,comparable,
61501:001:1081,0.0096,attribute:mets,reported_m2,570.380491,5941363.447917,5.0,comparable,
61501:001:1082,30951.0,attribute:haritav,reported_ha,570.380491,-98.15715,5.0,comparable,
61501:001:1083,354.0,attribute:haritav,reported_ha,570.380491,61.124432,5.0,comparable,
61501:001:1089,216501.0,attribute:haritav,reported_ha,570.380491,-99.736546,5.0,comparable,
61501:001:1090,102.0,attribute:haritav,reported_ha,570.380491,459.19656,5.0,comparable,
61501:001:1091,48155.0,attribute:haritav,reported_ha,570.380491,-98.815532,5.0,comparable,
61501:001:1092,78.0,attribute:haritav,reported_ha,570.380491,631.25704,5.0,comparable,
61501:001:1093,0.583063,geometry,geodesic_wgs84_pyproj,570.380491,97724.847572,5.0,comparable,
61501:001:1096,15784.0,attribute:haritav,reported_ha,570.380491,-96.386337,5.0,comparable,
61501:001:1097,0.115109,geometry,geodesic_wgs84_pyproj,570.380491,495413.375149,5.0,comparable,
61501:001:1098,0.1994,attribute:mets,reported_m2,570.380491,285948.390672,5.0,comparable,
61501:001:1099,0.0029,attribute:mets,reported_m2,570.380491,19668192.793103,5.0,comparable,
61501:001:1104,0.3388,attribute:mets,reported_m2,570.380491,168253.155549,5.0,comparable,
61501:001:1105,0.0129,attribute:mets,reported_m2,570.380491,4421454.193798,5.0,comparable,
61501:001:1106,251033.0,attribute:haritav,reported_ha,570.380491,-99.772787,5.0,comparable,
61501:001:1107,477.0,attribute:haritav,reported_ha,570.380491,19.576623,5.0,comparable,
